t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
1.28,0.0,0.38496278201784856,0.0,0.0,0.47324771675589505,0.0,0.0,-0.12466214550898295,0.0,0.0,0.6851529670655555,0.0,0.0,5.5485047500799425,0.0
1.29,0.0,0.38968914253504355,0.0,0.0,0.4720362540763282,0.0,0.0,-0.11754267645409607,0.0,0.0,0.7377740315180629,0.0,0.0,4.968402487559988,0.0
1.3,0.0,0.39440375292369945,0.0,0.0,0.47089851862299614,0.0,0.0,-0.10992673614002303,0.0,0.0,0.7843734209999387,0.0,0.0,4.344021479999949,0.0
1.31,0.0,0.39910737425750475,0.0,0.0,0.4698391666078819,0.0,0.0,-0.10187677008126234,0.0,0.0,0.824503899782041,0.0,0.0,3.6744720716399364,0.0
1.32,0.0,0.40380081097508264,0.0,0.0,0.4688622072777603,0.0,0.0,-0.09345974063249417,0.0,0.0,0.8577093355775357,0.0,0.0,2.958864606719917,0.0
1.33,0.0,0.40848490418301275,0.0,0.0,0.4679709573009716,0.0,0.0,-0.08474721595397593,0.0,0.0,0.8835246995420777,0.0,0.0,2.196309429479964,0.0
1.34,0.0,0.4131605244982769,0.0,0.0,0.46716799426453726,0.0,0.0,-0.07581545897725242,0.0,0.0,0.9014760662735662,0.0,0.0,1.3859168841599612,0.0
1.35,0.0,0.4178285644212206,0.0,0.0,0.4664551092816067,0.0,0.0,-0.06674551637063898,0.0,0.0,0.9110806138124512,0.0,0.0,0.5267973149999499,0.0
1.36,0.0,0.42248993023014597,0.0,0.0,0.46583325870928277,0.0,0.0,-0.05762330750486036,0.0,0.0,0.9118466236415643,0.0,0.0,-0.38193893376006827,0.0
1.37,0.0,0.42714553338863676,0.0,0.0,0.4653025149767574,0.0,0.0,-0.04853971341858859,0.0,0.0,0.9032734806860947,0.0,0.0,-1.341181517880024,0.0
1.3800000000000001,0.0,0.4317962814567064,0.0,0.0,0.4648620165238037,0.0,0.0,-0.03959066578401808,0.0,0.0,0.8848516733135724,0.0,0.0,-2.351820093120061,0.0
1.3900000000000001,0.0,0.436443068496896,0.0,0.0,0.46450991684961745,0.0,0.0,-0.030877235872502337,0.0,0.0,0.8560627933340683,0.0,0.0,-3.414744315240071,0.0
1.4000000000000001,0.0,0.44108676496639954,0.0,0.0,0.4642433326719958,0.0,0.0,-0.02250572352001513,0.0,0.0,0.8163795359999662,0.0,0.0,-4.530843840000095,0.0
1.41,0.0,0.4457282070863478,0.0,0.0,0.46405829119685005,0.0,0.0,-0.014587746092855633,0.0,0.0,0.7652657000060389,0.0,0.0,-5.701008323160039,0.0
1.42,0.0,0.45036818567931824,0.0,0.0,0.4639496764981203,0.0,0.0,-0.007240327453128709,0.0,0.0,0.7021761874895297,0.0,0.0,-6.926127420480036,0.0
1.43,0.0,0.4550074344662184,0.0,0.0,0.46391117500791335,0.0,0.0,-0.0005859869243837198,0.0,0.0,0.6265570040300421,0.0,0.0,-8.207090787720048,0.0
1.44,0.0,0.4596466178136096,0.0,0.0,0.4639352201171338,0.0,0.0,0.0052471717429105405,0.0,0.0,0.5378452586495234,0.0,0.0,-9.544788080640068,0.0
1.45,0.0,0.46428631792258396,0.0,0.0,0.4640129358863546,0.0,0.0,0.010125371405600764,0.0,0.0,0.43546916381245354,0.0,0.0,-10.94010895500002,0.0
1.46,0.0,0.4689270214503165,0.0,0.0,0.4641340798670433,0.0,0.0,0.01390907256249967,0.0,0.0,0.31884803542555884,0.0,0.0,-12.393943066560055,0.0
1.47,0.0,0.4735691055553694,0.0,0.0,0.4642869850331985,0.0,0.0,0.01645288438861815,0.0,0.0,0.1873922928380265,0.0,0.0,-13.90718007108007,0.0
